"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-3.11987888789751,9.38966395608741,-12.9111533675547,1.92177690971667e-26,1.32274930523171e-24,49.4317907552567,"209732_at"
-1.54643744282119,9.15494355858481,-12.9009885988603,2.04878518366537e-26,1.40369979372596e-24,49.368223283854,"218155_x_at"
-3.21733052890806,8.4384327760666,-12.8914936805507,2.17499932312113e-26,1.48336940137613e-24,49.3088431819798,"243993_at"
-4.00878354567441,10.4698300595213,-12.8732856273513,2.43920886433276e-26,1.65600107262155e-24,49.1949677433521,"244579_at"
-4.53848863127104,10.7173518424558,-12.8655720678686,2.56060464253588e-26,1.73055162628579e-24,49.1467244718587,"226695_at"
-4.05495077350721,9.76853363912591,-12.8628429381374,2.60498806275648e-26,1.75261719393382e-24,49.1296553113668,"230000_at"
-4.10218825597281,9.92283667617066,-12.8081932692989,3.67507052541567e-26,2.46147324518424e-24,48.7878276315727,"232653_at"
-4.00884419554204,7.7557520516129,-12.7971826752766,3.93895461759318e-26,2.62643866823088e-24,48.7189521273242,"202957_at"
-1.59200971974376,8.48351000312175,-12.7564884470119,5.0896967343754e-26,3.37865379665027e-24,48.4643796095833,"223662_x_at"
-1.90143540549727,10.7511993873049,-12.7273207520759,6.11618986763483e-26,4.04209787004398e-24,48.2819011299545,"202220_at"
-3.67527301421708,9.22748380187305,-12.7176124411676,6.50188778745759e-26,4.27807030808223e-24,48.2211619362885,"213241_at"
-6.4690077236984,11.5010843716961,-12.7143482491438,6.63696108829152e-26,4.3477917024001e-24,48.200739569304,"215379_x_at"
-4.66537148321731,9.32108292528616,-12.7118017309527,6.74428300870966e-26,4.38879936240417e-24,48.1848072363705,"202953_at"
-1.79257873026767,7.97340739334027,-12.7114714795837,6.75832788800857e-26,4.38879936240417e-24,48.1827410080738,"241798_at"
-2.54737536304213,8.54526498002081,-12.7071589870066,6.94443705322439e-26,4.49013471112379e-24,48.1557596516027,"237383_at"
-2.18575377710233,8.82219786451613,-12.7002665765221,7.25258778207778e-26,4.6691659962549e-24,48.1126364796756,"232347_x_at"
-1.88253717411838,8.47872549157128,-12.6707930761595,8.73229094817745e-26,5.59766084128662e-24,47.9282266480163,"241993_x_at"
-4.72468386129359,11.9601575862643,-12.6143424097161,1.24618061369533e-25,7.95425369493737e-24,47.575004381684,"227062_at"
-2.56072852753538,9.43559550385016,-12.59185018713,1.43590292540944e-25,9.12623238038953e-24,47.4342597020438,"230099_at"
-1.95863073843841,9.17614242289282,-12.5507067262406,1.86083663115207e-25,1.17435463186784e-23,47.1767974457764,"235927_at"
-2.18509081736772,8.83541794630593,-12.5504856131616,1.86343095710149e-25,1.17435463186784e-23,47.1754137694551,"244826_at"
-4.15340790887995,9.80826597793965,-12.5267449805493,2.16410646672974e-25,1.35811320113762e-23,47.0268489810988,"201720_s_at"
-5.16890536189823,12.5354604305931,-12.5203245420307,2.25345128941363e-25,1.40826562588628e-23,46.9866706119412,"201427_s_at"
-2.22065793404582,8.43560593631634,-12.5014368891525,2.53825299596716e-25,1.57963944782356e-23,46.8684730834949,"240594_at"
-2.01934057306272,8.02562184849116,-12.4977127143442,2.59852167590128e-25,1.61043650420172e-23,46.8451673568996,"215203_at"
-5.66698191028532,10.9243601617066,-12.480098015153,2.90355775420546e-25,1.79204705028152e-23,46.7349349011796,"229218_at"
-3.36572042857143,9.61758592903226,-12.4779258768901,2.94357261291265e-25,1.80926751220014e-23,46.7213416594279,"242551_at"
-1.3080999802595,8.5332780880333,-12.4523390349626,3.45856911377331e-25,2.11709788046386e-23,46.5612187304496,"233427_x_at"
-1.70458477541916,8.83875184869927,-12.3796624993586,5.46750795844965e-25,3.33317138234302e-23,46.1064078321347,"242725_at"
-2.82030727577867,9.06757050801249,-12.3668779289424,5.92621078070231e-25,3.5981253748199e-23,46.0264026541428,"229694_at"
-2.62442214844592,9.06155392674298,-12.3193387795526,7.99608981563884e-25,4.83520637596687e-23,45.7289100358927,"243589_at"
-2.43611340633069,8.98213432216441,-12.2935177803823,9.40895507408781e-25,5.66661907203934e-23,45.5673306160077,"238875_at"
-1.57192466637252,8.3520228024974,-12.2889353487255,9.68460576747249e-25,5.80920770052085e-23,45.5386556470874,"243046_at"
-2.30307259450273,9.68773866430801,-12.2729721515482,1.07094589162002e-24,6.39825913489465e-23,45.4387655840641,"233300_at"
-2.40593609736249,7.23176694755463,-12.2503618947987,1.23493185593687e-24,7.3485825499096e-23,45.2972844476099,"217482_at"
-1.2409868399026,11.0622809248699,-12.2283428542992,1.4187291929553e-24,8.40878540713504e-23,45.1595066416736,"235327_x_at"
-5.17513512635226,11.2263401379813,-12.2115296999091,1.57728065136115e-24,9.31156672281825e-23,45.0543060218151,"212667_at"
-1.76904348949243,8.62423231716961,-12.1908317678656,1.79700014462865e-24,1.0566926834714e-22,44.9248019083462,"234788_x_at"
-2.12083434804066,8.35509288158168,-12.1672195882889,2.0852604958024e-24,1.22139022609038e-22,44.7770692308374,"241965_at"
-2.38575156682028,8.3791806326743,-12.1332577337442,2.58279371800014e-24,1.50689870984571e-22,44.5645938211472,"222186_at"
-3.75476638353434,9.22072643829345,-12.0943223285914,3.30082242687164e-24,1.91833010769474e-22,44.3210208986141,"203416_at"
-6.49309574255646,11.8035391685744,-12.0885800149803,3.42241985505016e-24,1.98128926182284e-22,44.2850998329064,"1555778_a_at"
-2.05889156175442,8.98221979396462,-12.0639277128891,3.99742861868826e-24,2.30523528373467e-22,44.1308929590716,"239274_at"
-3.46088695872144,9.95884292466181,-12.0466295840537,4.45764548731205e-24,2.56074588455741e-22,44.0226942230209,"203932_at"
-4.32625775383208,9.70328076316337,-12.0439049615507,4.53481406277722e-24,2.5950951280322e-22,44.0056523287832,"213905_x_at"
-5.97202264460568,10.8614062260146,-12.0397773103349,4.65427170483369e-24,2.6532901596716e-22,43.9798350487231,"223044_at"
-2.38300104984149,8.51192218543184,-12.0232144910915,5.16609675331166e-24,2.93387152499859e-22,43.8762423076237,"222282_at"
-3.08521345713632,8.89766739833507,-12.0183110308208,5.32815162755804e-24,3.01444214807602e-22,43.8455743722556,"244674_at"
-5.91476617560545,11.5857565671176,-12.0081859107996,5.67903628185563e-24,3.20083343040739e-22,43.7822497541082,"214669_x_at"
-3.34797116700984,9.49644057773153,-11.9961874530447,6.12486474747504e-24,3.43913458151455e-22,43.7072113552237,"238593_at"
-1.56943899591463,7.90469579167534,-11.9803424063106,6.76767086143323e-24,3.78584014930213e-22,43.6081205988037,"1556339_a_at"
-1.56397826535281,8.80301684599376,-11.977083637226,6.90801204281494e-24,3.84992790565238e-22,43.5877417244673,"208137_x_at"
-6.53111168083472,11.1565280797086,-11.9619470461517,7.59899003188286e-24,4.21927565487741e-22,43.493087104523,"209875_s_at"
-2.06948469108083,8.61301005078044,-11.9566054776105,7.85897935067551e-24,4.34747094746998e-22,43.4596854513172,"1559038_at"
-2.45118244033729,10.4352839388137,-11.9497209595563,8.20722580583762e-24,4.52336253269338e-22,43.4166363769713,"229574_at"
-2.1874373738275,9.77110535296566,-11.9383879701167,8.814406744916e-24,4.8401462919877e-22,43.3457730898282,"221860_at"
-2.44046256763735,9.48976655691988,-11.9359760447661,8.94931472944022e-24,4.89622581681022e-22,43.3306920821079,"238558_at"
-2.52167070310815,9.28097972715921,-11.9199589694015,9.89910244184691e-24,5.39609467413961e-22,43.2305456220556,"1556821_x_at"
-1.66336580422917,8.19549881914672,-11.9193641776329,9.93624998123372e-24,5.39664835344389e-22,43.2268268082102,"220720_x_at"
-2.72459200470634,8.88317312778356,-11.9121427736602,1.03985318489788e-23,5.62726346725899e-22,43.1816770983932,"209906_at"
-1.8349275826715,10.7153474830385,-11.9069355452203,1.07451575378228e-23,5.79385101028596e-22,43.1491211717999,"236841_at"
-1.95933859188809,7.92786806930281,-11.8983142463215,1.13446175905633e-23,6.0950794364264e-22,43.0952216429735,"243178_at"
-2.55860550766415,7.80534833277836,-11.8927450356253,1.17495140018456e-23,6.28999072156152e-22,43.0604044054021,"240008_at"
-2.98276911527274,8.47770952237253,-11.8837055123693,1.24376857268031e-23,6.63461692912612e-22,43.0038932665742,"232307_at"
-2.30894339693434,10.4496397997919,-11.8676442267777,1.37612949534916e-23,7.31454453470999e-22,42.9034900606116,"235879_at"
-1.55481488747263,10.0733595381894,-11.8574641951519,1.46722073199109e-23,7.77106696915565e-22,42.8398554079366,"211930_at"
-1.58066823021865,8.60211460665973,-11.8504477421426,1.53348872296372e-23,8.09335249688556e-22,42.7959975952228,"241303_x_at"
-2.72619729081282,8.6363526276795,-11.8423627465964,1.61356644472324e-23,8.48599592196704e-22,42.7454622108093,"244625_at"
-2.38280066284276,8.69387688407908,-11.830300517505,1.74087110571884e-23,9.12338625790058e-22,42.6700702614306,"242008_at"
-2.81860597277511,9.85865033652445,-11.8264551433247,1.78352862932634e-23,9.31426000266374e-22,42.646036525867,"238902_at"
-3.80598309383273,9.95475503558793,-11.8231245388906,1.82131902159269e-23,9.47847418345243e-22,42.6252204429565,"213891_s_at"
1.74328516099618,10.0555595217482,11.8015681489569,2.08602190653693e-23,1.08183413875124e-21,42.4905016175003,"200802_at"
-2.80432942830996,8.931822378564,-11.7958389248285,2.16262453845311e-23,1.11768028049604e-21,42.4546984352957,"236561_at"
-1.92824015527666,8.40216140853278,-11.7837955048714,2.3329405240939e-23,1.20154481613333e-21,42.3794395053399,"244132_x_at"
-3.08423724577573,9.27693609823101,-11.7284756157989,3.30451851443781e-23,1.69609238940354e-21,42.0338026554202,"228613_at"
-2.96955487972677,9.2204059458897,-11.7159560758607,3.5753828763436e-23,1.82883283017356e-21,41.9555941260128,"209348_s_at"
-2.37941010840932,8.82042455483871,-11.7148137746125,3.60117502581008e-23,1.83573891418087e-21,41.9484585148821,"219506_at"
-4.3000486206164,8.19000049635796,-11.7040262744879,3.85410415191701e-23,1.9579897827562e-21,41.8810743460223,"212587_s_at"
-1.73963903729124,9.47910444682622,-11.68112828795,4.45135637536403e-23,2.25374436686228e-21,41.7380547038122,"242837_at"
-5.20533051181488,11.8565161061394,-11.6588673878554,5.12051811092395e-23,2.58378576029595e-21,41.599031325586,"221731_x_at"
-3.48672226819623,10.6966859895942,-11.6559839290291,5.21424759856928e-23,2.6222222940145e-21,41.5810248581174,"211980_at"
-1.49808752472465,7.90078047180021,-11.6476307165633,5.49556536101206e-23,2.75442161852605e-21,41.5288628243032,"215067_x_at"
-2.36826853021538,9.93082416066597,-11.599574866915,7.43499363802158e-23,3.71401555108663e-21,41.2288248912688,"234723_x_at"
-3.70987995506095,10.4288778439126,-11.5201118774427,1.2253617235825e-22,6.10066756780938e-21,40.732890653595,"202157_s_at"
-1.65600517289277,8.21176532778356,-11.4940851858053,1.4431502135128e-22,7.1610935511718e-21,40.5705125476364,"232169_x_at"
-1.92098774670719,9.5376826,-11.4574747473718,1.81648003800956e-22,8.9837569032155e-21,40.3421532459695,"1557360_at"
-4.28204879734288,10.2869186096566,-11.451343760721,1.88782331117598e-22,9.30578514050314e-21,40.3039167792099,"209156_s_at"
-2.53545057469686,9.03515829698231,-11.4495599518132,1.90910148709706e-22,9.37971704318478e-21,40.2927922098759,"215051_x_at"
-2.52807167019642,10.1832858603538,-11.4433260363537,1.98536209075521e-22,9.72241579918685e-21,40.2539160775807,"213593_s_at"
-3.6698103483348,9.22962833069719,-11.4187436609055,2.31692337381212e-22,1.13090089906071e-20,40.1006322148026,"232144_at"
-3.53160853613099,9.28993191259105,-11.37807751441,2.99118144318915e-22,1.45525361679066e-20,39.8471205961903,"212387_at"
-4.6682300781776,9.79942098355879,-11.3630566366234,3.2870733655283e-22,1.59401713595879e-20,39.7535012746775,"223343_at"
-2.78923418844985,9.60725559354839,-11.3531804406304,3.497377050616e-22,1.69051209152105e-20,39.6919529049243,"226663_at"
-1.4516505306566,9.94220846659729,-11.3489043626505,3.59255155348884e-22,1.73091451622288e-20,39.6653059497269,"243147_x_at"
-2.10959950076805,8.17918848595213,-11.3482918702868,3.60639424307824e-22,1.731996926515e-20,39.6614891970804,"222366_at"
-3.01836175004085,8.15851257814776,-11.3368897542157,3.87403913271224e-22,1.85457206686507e-20,39.5904402830183,"1569540_at"
-2.45212728236428,9.78267732736733,-11.3349092220126,3.92251095812271e-22,1.87177711407415e-20,39.5780998613968,"211996_s_at"
-1.54658909981371,9.30603601061394,-11.3221966158315,4.24839340136904e-22,2.0208281478614e-20,39.4988942027658,"208120_x_at"
-2.10069333524528,11.0885155386056,-11.3188110449984,4.3396512350186e-22,2.05768351892819e-20,39.4778018835331,"224549_x_at"
-2.10974323057816,7.16913252403746,-11.3084106856611,4.63241972583672e-22,2.18955129826257e-20,39.4130107531721,"1569041_at"
-2.82885117236984,10.3661146655567,-11.3066728331901,4.68322853305381e-22,2.20658363942245e-20,39.4021850080984,"231848_x_at"
-1.65756933048992,8.33340872736733,-11.2864981578071,5.3154199197823e-22,2.49657584659963e-20,39.2765210571951,"237868_x_at"
-1.82800323201621,8.01833667741935,-11.2716053653647,5.83615530548196e-22,2.73256475368898e-20,39.1837709768284,"244450_at"
-3.93781293162728,8.49202282351717,-11.2464068016286,6.83585318099759e-22,3.19063447223062e-20,39.0268659045671,"223280_x_at"
-2.39729759313004,8.0986064049948,-11.2290265996703,7.62334192554267e-22,3.54711012460765e-20,38.9186645399292,"1553349_at"
-1.91162503418636,7.85000937211238,-11.2282237180745,7.66183331927811e-22,3.55394852350117e-20,38.913666573187,"238299_at"
-1.6728169013302,10.491794867846,-11.2258537408992,7.77658946984914e-22,3.59601053627451e-20,38.8989135953846,"214035_x_at"
-2.96924581115796,9.5565071710718,-11.1543848680291,1.21738693167819e-21,5.61200346035354e-20,38.4541783301626,"227074_at"
-3.72094725221427,9.03336158335068,-11.1483572994502,1.26426648567903e-21,5.81017976310831e-20,38.4166840984538,"231956_at"
-3.01198422534889,9.17000068241415,-11.1382041152041,1.34734414628518e-21,6.17298532788816e-20,38.3535317127061,"222146_s_at"
-1.39508968349838,7.6374958226847,-11.1225041278026,1.4866660488397e-21,6.79047220350758e-20,38.2558910638544,"233473_x_at"
-3.71936685060627,8.35376700603538,-11.1186003015643,1.52348632347749e-21,6.93743650227435e-20,38.2316149658447,"219666_at"
-2.28353131421381,8.68872969781478,-11.1159147176807,1.54934364068305e-21,7.0337375736298e-20,38.2149151149423,"238295_at"
-3.68888370503644,10.2097646376691,-11.1144317474442,1.56380928610798e-21,7.0778956052451e-20,38.2056937100444,"204416_x_at"
-4.71047439618263,11.7497091050989,-11.110277929922,1.60504964611693e-21,7.24260468713063e-20,38.1798651865619,"204620_s_at"
-2.27556804958002,10.3159598156087,-11.0980398017289,1.73297452982961e-21,7.79629746311298e-20,38.103774649525,"213737_x_at"
-1.80314693630094,9.42083454942768,-11.0871022518565,1.85589481368185e-21,8.3242176988445e-20,38.0357786037245,"210686_x_at"
-2.59159420405595,8.78036685889698,-11.0827642291335,1.90702462474526e-21,8.52794005844166e-20,38.0088123349634,"242310_at"
-2.52167250897147,8.55678506576483,-11.0693661801836,2.0739905024328e-21,9.24690213263772e-20,37.9255343671166,"205003_at"
-4.03587582017845,13.0873794880333,-11.0675206640484,2.09810523559064e-21,9.32657732106603e-20,37.9140641557767,"234989_at"
-2.60114039427068,10.1813023471384,-11.0653355334741,2.12701981392611e-21,9.42705280142445e-20,37.9004834709558,"235716_at"
-1.03677621925352,8.15509416212279,-11.0420726347489,2.46063005384967e-21,1.08698013432204e-19,37.7559232000525,"217715_x_at"
2.22359500330098,6.74588639791883,11.04165321756,2.46710140288679e-21,1.08698013432204e-19,37.7533171911602,"215997_s_at"
-1.9140536123803,10.7952380049948,-11.0261645067913,2.71836537247009e-21,1.19416191774157e-19,37.6570879023605,"1555851_s_at"
-3.81153387100042,11.4521373554631,-11.0101599953626,3.00486143458313e-21,1.31614693216814e-19,37.5576712352374,"213428_s_at"
-1.85766522296303,7.96872024890739,-10.9966706354428,3.26961635741677e-21,1.42792368170693e-19,37.4738919238714,"230742_at"
-2.27579944046802,8.37238790114464,-10.9936187943328,3.33267424331216e-21,1.45121931481371e-19,37.4549394024663,"235705_at"
-2.15472643505899,9.14555525244537,-10.9406960391251,4.64103445268728e-21,2.01105389523769e-19,37.1263842196453,"226318_at"
-2.16100065725398,7.61399166701353,-10.9405511239522,4.64524366535219e-21,2.01105389523769e-19,37.1254848344287,"219358_s_at"
-4.40161656976174,9.73276493028096,-10.939303610582,4.68163697059351e-21,2.02095172811517e-19,37.1177424714618,"212998_x_at"
-2.83979830574893,8.48924186430801,-10.9314103242173,4.91859525427699e-21,2.11712215325306e-19,37.0687575173001,"238712_at"
-3.54070588855116,9.68381487741935,-10.9270373378532,5.054988785887e-21,2.16957794557495e-19,37.0416211718142,"203382_s_at"
-4.64541690329118,12.1920486899063,-10.9051453608616,5.79669727673422e-21,2.48078712106884e-19,36.9057929780069,"227671_at"
-1.45345580122234,8.42064262747138,-10.8955597017513,6.1547655217458e-21,2.62650222379415e-19,36.8463303222168,"233041_x_at"
1.73578131320064,7.75472790218522,10.8928226965071,6.26099896147223e-21,2.66422451534328e-19,36.8293531513604,"226784_at"
-2.2297169664673,8.29359464599376,-10.8760639374448,6.95257515519618e-21,2.95010404880711e-19,36.725413912607,"1569320_at"
-1.41710996257803,7.96616324245578,-10.87361940442,7.0596337531566e-21,2.98704503504666e-19,36.7102545110491,"232814_x_at"
-4.15584984707651,9.43402506826223,-10.8679450050353,7.31453049733384e-21,3.08615331944006e-19,36.6750673584268,"217617_at"
-2.56359868761643,9.38381669094693,-10.8600894423507,7.68263644608761e-21,3.23233402700745e-19,36.6263588489858,"235023_at"
-2.1868741963918,9.84869683579605,-10.8491369683876,8.22692243704703e-21,3.45160993032962e-19,36.5584559277813,"212884_x_at"
2.41588382057064,7.52639654755463,10.8261063804549,9.50023674756615e-21,3.97466487567642e-19,36.4157021677949,"210257_x_at"
-1.91220601032781,8.47358514027055,-10.8160944725884,1.01134181401545e-20,4.21938584752366e-19,36.3536571007936,"224254_x_at"
-2.28794904583783,8.1755272817898,-10.8086090510089,1.05975312985527e-20,4.40904533357057e-19,36.3072742535716,"232991_at"
-1.96261356139491,8.65194385723205,-10.804618935787,1.08649692625927e-20,4.50775502516902e-19,36.2825516566641,"239251_at"
